C,NEMP.WORLD,DAILY,AEMO,PUBLIC,2023/12/15,04:05:05,0000000405621952,,0000000405621952
I,DISPATCH,CASESOLUTION,1,SETTLEMENTDATE,RUNNO,INTERVENTION,CASESUBTYPE,SOLUTIONSTATUS,SPDVERSION,NONPHYSICALLOSSES,TOTALOBJECTIVE,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,TOTALENERGYOFFERVIOLATION,LASTCHANGED
D,DISPATCH,CASESOLUTION,1,"2023/12/14 16:25:00",1,0,,0,,0,-89230790.0060,0,0,0,0,0,,,,,0,0,0,"2023/12/14 16:20:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 16:30:00",1,0,,0,,0,-88743133.60,0,0,0,0,0,,,,,0,0,0,"2023/12/14 16:25:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 16:35:00",1,0,,1,,0,7935931433.47,0,0,158.134,0,163.875,,,,,0,0,0,"2023/12/14 16:30:10"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 16:40:00",1,0,,1,,0,7175312134.8130,0,0,142.252,0,149.25,,,,,0,0,0,"2023/12/14 16:35:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 16:45:00",1,0,,1,,0,6565009439.4220,0,0,127.371,0,139.688,,,,,0,0,0,"2023/12/14 16:40:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 16:50:00",1,0,,1,,0,5872002148.7310,0,0,113.976,0,125.25,,,,,0,0,0,"2023/12/14 16:45:11"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 16:55:00",1,0,,1,,0,5031154913.2070,0,0,98.979,0,106.5,,,,,0,0,0,"2023/12/14 16:50:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 17:00:00",1,0,,1,,0,4554573215.4410,0,0,84.098,0,102.434,,,,,0,0,0,"2023/12/14 16:55:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 17:05:00",1,0,,1,,0,3475038100.1640,0,0,67.845,0,75.402,,,,,0,0,0,"2023/12/14 17:00:06"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 17:10:00",1,0,,1,,0,2878645010.7370,0,0,54.809,0,64.576,,,,,0,0,0,"2023/12/14 17:05:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 17:15:00",1,0,,1,,0,2617362188.17,0,0,41.011,0,69.71,,,,,0,0,0,"2023/12/14 17:10:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 17:20:00",1,0,,1,,0,1280814790.9540,0,0,22.867,0,32.438,,,,,0,0,0,"2023/12/14 17:15:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 17:25:00",1,0,,1,,0,647065392.33,0,0,8.998,0,20.92,,,,,0,0,0,"2023/12/14 17:20:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 17:30:00",1,0,,1,,0,201302582.9290,0,0,0.129,0,11.91,,,,,0,0,0,"2023/12/14 17:25:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 17:35:00",1,0,,0,,0,-95514562.2840,0,0,0,0,0,,,,,0,0,0,"2023/12/14 17:30:07"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 17:40:00",1,0,,1,,0,47441891.6810,0,0,0,0,5.76,,,,,0,0,0,"2023/12/14 17:35:07"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 17:45:00",1,0,,0,,0,-96782362.7290,0,0,0,0,0,,,,,0,0,0,"2023/12/14 17:40:06"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 17:50:00",1,0,,0,,0,-97342988.6980,0,0,0,0,0,,,,,0,0,0,"2023/12/14 17:45:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 17:55:00",1,0,,1,,0,-97507726.1540,0,0,0,0,0,,,,,0,0,0,"2023/12/14 17:50:06"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 18:00:00",1,0,,0,,0,-96846425.6040,0,0,0,0,0,,,,,0,0,0,"2023/12/14 17:55:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 18:05:00",1,0,,0,,0,-95598861.5970,0,0,0,0,0,,,,,0,0,0,"2023/12/14 18:00:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 18:10:00",1,0,,0,,0,-96823198.8740,0,0,0,0,0,,,,,0,0,0,"2023/12/14 18:05:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 18:15:00",1,0,,0,,0,-96588756.3230,0,0,0,0,0,,,,,0,0,0,"2023/12/14 18:10:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 18:20:00",1,0,,0,,0,-95701327.6870,0,0,0,0,0,,,,,0,0,0,"2023/12/14 18:15:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 18:25:00",1,0,,0,,0,-95831849.7690,0,0,0,0,0,,,,,0,0,0,"2023/12/14 18:20:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 18:30:00",1,0,,0,,0,-95231318.5030,0,0,0,0,0,,,,,0,0,0,"2023/12/14 18:25:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 18:35:00",1,0,,0,,0,-95850694.9410,0,0,0,0,0,,,,,0,0,0,"2023/12/14 18:30:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 18:40:00",1,0,,0,,0,-95698490.0060,0,0,0,0,0,,,,,0,0,0,"2023/12/14 18:35:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 18:45:00",1,0,,1,,0,-78951240.8150,0,0,0,0,0.66,,,,,0,0,0,"2023/12/14 18:40:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 18:50:00",1,0,,0,,0,-93035278.75,0,0,0,0,0,,,,,0,0,0,"2023/12/14 18:45:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 18:55:00",1,0,,0,,0,-91415246.1980,0,0,0,0,0,,,,,0,0,0,"2023/12/14 18:50:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 19:00:00",1,0,,0,,0,-90987008.3850,0,0,0,0,0,,,,,0,0,0,"2023/12/14 18:55:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 19:05:00",1,0,,0,,0,-90808757.6210,0,0,0,0,0,,,,,0,0,0,"2023/12/14 19:00:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 19:10:00",1,0,,0,,0,-90543629.2250,0,0,0,0,0,,,,,0,0,0,"2023/12/14 19:05:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 19:15:00",1,0,,0,,0,-90265369.4560,0,0,0,0,0,,,,,0,0,0,"2023/12/14 19:10:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 19:20:00",1,0,,1,,0,-47434599.0510,0,0,0,0,1.727,,,,,0,0,0,"2023/12/14 19:15:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 19:25:00",1,0,,0,,0,-89426634.6350,0,0,0,0,0,,,,,0,0,0,"2023/12/14 19:20:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 19:30:00",1,0,,0,,0,-87137832.7010,0,0,0,0,0,,,,,0,0,0,"2023/12/14 19:25:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 19:35:00",1,0,,0,,0,-72652067.1870,0,0,0,0,0,,,,,0,0,0,"2023/12/14 19:30:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 19:40:00",1,0,,0,,0,-80758182.0230,0,0,0,0,0,,,,,0,0,0,"2023/12/14 19:35:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 19:45:00",1,0,,0,,0,-84354607.3460,0,0,0,0,0,,,,,0,0,0,"2023/12/14 19:40:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 19:50:00",1,0,,0,,0,-82671951.8320,0,0,0,0,0,,,,,0,0,0,"2023/12/14 19:45:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 19:55:00",1,0,,0,,0,-82773096.3290,0,0,0,0,0,,,,,0,0,0,"2023/12/14 19:50:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 20:00:00",1,0,,1,,0,3659288286.2450,0,0,147.901,0,0,,,,,0,0,0,"2023/12/14 19:55:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 20:05:00",1,0,,1,,0,4182041763.3170,0,0,146.862,0,21.52,,,,,0,0,0,"2023/12/14 20:00:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 20:10:00",1,0,,1,,0,3531266353.9380,0,0,133.135,0,9.74,,,,,0,0,0,"2023/12/14 20:05:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 20:15:00",1,0,,1,,0,2927831600.0590,0,0,118.779,0,0,,,,,0,0,0,"2023/12/14 20:10:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 20:20:00",1,0,,1,,0,2515078931.4790,0,0,102.436,0,0,,,,,0,0,0,"2023/12/14 20:15:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 20:25:00",1,0,,1,,0,2119847752.7160,0,0,86.657,0,0,,,,,0,0,0,"2023/12/14 20:20:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 20:30:00",1,0,,1,,0,1763788250.7270,0,0,72.314,0,0.311,,,,,0,0,0,"2023/12/14 20:25:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 20:35:00",1,0,,1,,0,1357018733.3770,0,0,56.651,0,0,,,,,0,0,0,"2023/12/14 20:30:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 20:40:00",1,0,,1,,0,972655044.92,0,0,41.475,0,0,,,,,0,0,0,"2023/12/14 20:35:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 20:45:00",1,0,,1,,0,751550183.7210,0,0,25.837,0,7.098,,,,,0,0,0,"2023/12/14 20:40:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 20:50:00",1,0,,1,,0,225557321.0270,0,0,11.942,0,0,,,,,0,0,0,"2023/12/14 20:45:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 20:55:00",1,0,,0,,0,-76906738.7040,0,0,0,0,0,,,,,0,0,0,"2023/12/14 20:50:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 21:00:00",1,0,,0,,0,-76685424.3040,0,0,0,0,0,,,,,0,0,0,"2023/12/14 20:55:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 21:05:00",1,0,,0,,0,-59458506.4130,0,0,0,0,0,,,,,0,0,0,"2023/12/14 21:00:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 21:10:00",1,0,,0,,0,-63498515.1930,0,0,0,0,0,,,,,0,0,0,"2023/12/14 21:05:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 21:15:00",1,0,,0,,0,-64999464.5250,0,0,0,0,0,,,,,0,0,0,"2023/12/14 21:10:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 21:20:00",1,0,,0,,0,-60505587.6910,0,0,0,0,0,,,,,0,0,0,"2023/12/14 21:15:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 21:25:00",1,0,,0,,0,-62010094.4730,0,0,0,0,0,,,,,0,0,0,"2023/12/14 21:20:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 21:30:00",1,0,,0,,0,-63222676.4020,0,0,0,0,0,,,,,0,0,0,"2023/12/14 21:25:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 21:35:00",1,0,,1,,0,1011112885.8880,0,0,0,0,43.411,,,,,0,0,0,"2023/12/14 21:30:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 21:40:00",1,0,,1,,0,324679186.0080,0,0,0,0,15.686,,,,,0,0,0,"2023/12/14 21:35:06"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 21:45:00",1,0,,1,,0,20940922.9470,0,0,0,0,3.439,,,,,0,0,0,"2023/12/14 21:40:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 21:50:00",1,0,,0,,0,-60989063.8970,0,0,0,0,0,,,,,0,0,0,"2023/12/14 21:45:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 21:55:00",1,0,,0,,0,-63000864.1940,0,0,0,0,0,,,,,0,0,0,"2023/12/14 21:50:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 22:00:00",1,0,,0,,0,-63313378.4840,0,0,0,0,0,,,,,0,0,0,"2023/12/14 21:55:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 22:05:00",1,0,,1,,0,1314799245.8590,0,0,0,0,55.155,,,,,0,0,0,"2023/12/14 22:00:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 22:10:00",1,0,,1,,0,1137550533.3390,0,0,0,0,48.441,,,,,0,0,0,"2023/12/14 22:05:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 22:15:00",1,0,,1,,0,1108218018.9850,0,0,0,0,47.45,,,,,0,0,0,"2023/12/14 22:10:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 22:20:00",1,0,,1,,0,1038662243.2910,0,0,0,0,44.479,,,,,0,0,0,"2023/12/14 22:15:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 22:25:00",1,0,,1,,0,810197855.6990,0,0,0,0,35.348,,,,,0,0,0,"2023/12/14 22:20:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 22:30:00",1,0,,1,,0,820982323.8340,0,0,0,0,35.902,,,,,0,0,0,"2023/12/14 22:25:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 22:35:00",1,0,,1,,0,1119166650.2770,0,0,0,0,47.572,,,,,0,0,0,"2023/12/14 22:30:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 22:40:00",1,0,,1,,0,615642515.4440,0,0,0,0.416,25.898,,,,,0,0,0,"2023/12/14 22:35:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 22:45:00",1,0,,1,,0,490247977.1140,0,0,0,0.416,20.829,,,,,0,0,0,"2023/12/14 22:40:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 22:50:00",1,0,,1,,0,177080828.12,0,0,0,0,9.398,,,,,0,0,0,"2023/12/14 22:45:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 22:55:00",1,0,,1,,0,193150652.0590,0,0,0,0,10.053,,,,,0,0,0,"2023/12/14 22:50:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 23:00:00",1,0,,0,,0,-53912225.6880,0,0,0,0,0,,,,,0,0,0,"2023/12/14 22:55:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 23:05:00",1,0,,1,,0,2372240637.8580,0,0,0,0,98.543,,,,,0,0,0,"2023/12/14 23:00:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 23:10:00",1,0,,1,,0,1950639452.4760,0,0,0,0,81.526,,,,,0,0,0,"2023/12/14 23:05:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 23:15:00",1,0,,1,,0,2322240954.2470,0,0,0,0,96.658,,,,,0,0,0,"2023/12/14 23:10:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 23:20:00",1,0,,1,,0,1295816776.1610,0,0,0,0,54.871,,,,,0,0,0,"2023/12/14 23:15:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 23:25:00",1,0,,1,,0,487825003.2690,0,0,0,0,21.979,,,,,0,0,0,"2023/12/14 23:20:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 23:30:00",1,0,,1,,0,192135031.9850,0,0,0,0.416,8.624,,,,,0,0,0,"2023/12/14 23:25:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 23:35:00",1,0,,1,,0,-18355373.2970,0,0,0,0.416,0,,,,,0,0,0,"2023/12/14 23:30:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 23:40:00",1,0,,1,,0,-19619261.4360,0,0,0,0.416,0,,,,,0,0,0,"2023/12/14 23:35:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 23:45:00",1,0,,1,,0,-19743331.0690,0,0,0,0.416,0,,,,,0,0,0,"2023/12/14 23:40:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 23:50:00",1,0,,1,,0,-19899222.9380,0,0,0,0.416,0,,,,,0,0,0,"2023/12/14 23:45:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/14 23:55:00",1,0,,1,,0,-20010191.4330,0,0,0,0.416,0,,,,,0,0,0,"2023/12/14 23:50:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 00:00:00",1,0,,1,,0,-20127405.8920,0,0,0,0.416,0,,,,,0,0,0,"2023/12/14 23:55:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 00:05:00",1,0,,1,,0,-18797545.4580,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 00:00:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 00:10:00",1,0,,1,,0,-18055262.9610,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 00:05:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 00:15:00",1,0,,1,,0,-17853680.1670,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 00:10:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 00:20:00",1,0,,1,,0,-17759007.0980,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 00:15:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 00:25:00",1,0,,1,,0,-17806379.9880,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 00:20:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 00:30:00",1,0,,1,,0,-17884187.3840,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 00:25:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 00:35:00",1,0,,1,,0,3025312194.7540,0,0,0,0.416,123.832,,,,,0,0,0,"2023/12/15 00:30:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 00:40:00",1,0,,1,,0,2805184953.6950,0,0,0,0.416,114.873,,,,,0,0,0,"2023/12/15 00:35:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 00:45:00",1,0,,1,,0,2263368567.5290,0,0,0,0.416,92.823,,,,,0,0,0,"2023/12/15 00:40:05"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 00:50:00",1,0,,1,,0,2113402576.7270,0,0,0,0.416,86.719,,,,,0,0,0,"2023/12/15 00:45:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 00:55:00",1,0,,1,,0,1762096195.0980,0,0,0,0.416,72.418,,,,,0,0,0,"2023/12/15 00:50:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 01:00:00",1,0,,1,,0,1443359951.8110,0,0,0,0.416,59.43,,,,,0,0,0,"2023/12/15 00:55:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 01:05:00",1,0,,1,,0,157557073.7050,0,0,0,0.416,7.034,,,,,0,0,0,"2023/12/15 01:00:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 01:10:00",1,0,,1,,0,-15208691.5360,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 01:05:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 01:15:00",1,0,,1,,0,-15227085.8830,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 01:10:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 01:20:00",1,0,,1,,0,2824756729.9190,0,0,0,0.416,115.593,,,,,0,0,0,"2023/12/15 01:15:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 01:25:00",1,0,,1,,0,1570009712.2550,0,0,0,0.416,64.524,,,,,0,0,0,"2023/12/15 01:20:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 01:30:00",1,0,,1,,0,75977436.9580,0,0,0,0.416,3.707,,,,,0,0,0,"2023/12/15 01:25:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 01:35:00",1,0,,1,,0,-14845132.0070,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 01:30:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 01:40:00",1,0,,1,,0,-14825150.2130,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 01:35:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 01:45:00",1,0,,1,,0,-14738462.2160,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 01:40:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 01:50:00",1,0,,1,,0,-14703492.1770,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 01:45:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 01:55:00",1,0,,1,,0,-14646513.3530,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 01:50:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 02:00:00",1,0,,1,,0,-14665140.7980,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 01:55:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 02:05:00",1,0,,1,,0,-11956194.2480,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 02:00:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 02:10:00",1,0,,1,,0,-13704577.0710,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 02:05:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 02:15:00",1,0,,1,,0,-14183020.74,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 02:10:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 02:20:00",1,0,,1,,0,-14139524.12,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 02:15:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 02:25:00",1,0,,1,,0,-14254146.2230,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 02:20:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 02:30:00",1,0,,1,,0,-14242009.51,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 02:25:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 02:35:00",1,0,,1,,0,2418044099.6820,0,0,0,0.416,99,,,,,0,0,0,"2023/12/15 02:30:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 02:40:00",1,0,,1,,0,1140681292.5420,0,0,0,0.416,47,,,,,0,0,0,"2023/12/15 02:35:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 02:45:00",1,0,,1,,0,-13832251.6560,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 02:40:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 02:50:00",1,0,,1,,0,-14163077.44,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 02:45:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 02:55:00",1,0,,1,,0,-14321725.5120,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 02:50:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 03:00:00",1,0,,1,,0,-14798714.9540,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 02:55:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 03:05:00",1,0,,1,,0,2415769204.28,0,0,0,0.416,99,,,,,0,0,0,"2023/12/15 03:00:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 03:10:00",1,0,,1,,0,1140455349.1080,0,0,0,0.416,47,,,,,0,0,0,"2023/12/15 03:05:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 03:15:00",1,0,,1,,0,-14222726.1350,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 03:10:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 03:20:00",1,0,,1,,0,-14266775.0650,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 03:15:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 03:25:00",1,0,,1,,0,-14566220.7910,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 03:20:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 03:30:00",1,0,,1,,0,44725183.9410,0,0,2.457,0.416,0,,,,,0,0,0,"2023/12/15 03:25:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 03:35:00",1,0,,1,,0,274077314.27,0,0,11.417,0.416,0,,,,,0,0,0,"2023/12/15 03:30:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 03:40:00",1,0,,1,,0,-14896185.4820,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 03:35:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 03:45:00",1,0,,1,,0,-14937518.0240,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 03:40:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 03:50:00",1,0,,1,,0,-14905685.94,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 03:45:04"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 03:55:00",1,0,,1,,0,-15248724.5830,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 03:50:03"
D,DISPATCH,CASESOLUTION,1,"2023/12/15 04:00:00",1,0,,1,,0,-15205657.8620,0,0,0,0.416,0,,,,,0,0,0,"2023/12/15 03:55:03"
