Contient la liste des mutations vers de la forêt entre les millésimes 2010 et 2021 pour le territoire choisi.
n_admin,id_admin,ocs_cod_10,ocs_cod_21,ocs_ha_chg
commune,52170,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.17015
commune,52175,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.57070
commune,52177,1 - Emprises urbaines,31 - Forêts,0.15639
commune,52177,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.35624
commune,52182,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.44091
commune,52187,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.41650
commune,52190,1 - Emprises urbaines,31 - Forêts,0.07693
commune,52190,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.27345
commune,52193,1 - Emprises urbaines,31 - Forêts,0.09646
commune,52193,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.12751
commune,52194,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.13428
commune,52203,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.24465
commune,52205,1 - Emprises urbaines,31 - Forêts,0.35787
commune,52205,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.13551
commune,52211,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.27539
commune,52216,1 - Emprises urbaines,31 - Forêts,0.15201
commune,52217,1 - Emprises urbaines,31 - Forêts,0.17426
commune,52222,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.11889
commune,52230,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.93634
commune,52231,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.23331
commune,52235,1 - Emprises urbaines,31 - Forêts,0.33542
commune,52235,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.95616
commune,52237,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.67342
commune,52244,1 - Emprises urbaines,31 - Forêts,0.37784
commune,52244,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.82220
commune,52246,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.02777
commune,52250,1 - Emprises urbaines,31 - Forêts,0.14567
commune,52250,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.41995
commune,52254,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.37625
commune,52258,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.35869
commune,52265,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.84361
commune,52269,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.05792
commune,52271,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.32179
commune,52272,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.23595
commune,52274,1 - Emprises urbaines,31 - Forêts,0.14069
commune,52274,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.56386
commune,52287,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.02919
commune,52288,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.13279
commune,52289,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.20915
commune,52290,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.16626
commune,52292,1 - Emprises urbaines,31 - Forêts,0.01781
commune,52294,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.06811
commune,52297,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.14387
commune,52300,1 - Emprises urbaines,31 - Forêts,0.02896
commune,52300,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.05365
commune,52305,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.35866
commune,52306,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.46579
commune,52307,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.44335
commune,52308,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.35077
commune,52310,1 - Emprises urbaines,31 - Forêts,0.02545
commune,52313,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.23371
commune,52327,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.15828
commune,52332,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.14094
commune,52349,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.05781
commune,52353,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.23197
commune,52354,1 - Emprises urbaines,31 - Forêts,0.04695
commune,52355,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.15042
commune,52356,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.66829
commune,52357,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.62627
commune,52359,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.63405
commune,52369,1 - Emprises urbaines,31 - Forêts,0.36631
commune,52370,1 - Emprises urbaines,31 - Forêts,0.26591
commune,52370,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.23101
commune,52372,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.18992
commune,52376,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.10067
commune,52384,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.08597
commune,52386,1 - Emprises urbaines,31 - Forêts,0.25392
commune,52386,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.86099
commune,52393,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.39216
commune,52394,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.41209
commune,52395,1 - Emprises urbaines,31 - Forêts,0.26926
commune,52395,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.13957
commune,52396,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.14946
commune,52405,1 - Emprises urbaines,31 - Forêts,0.14496
commune,52405,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.93339
commune,52407,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.11556
commune,52411,1 - Emprises urbaines,31 - Forêts,0.09113
commune,52411,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.11747
commune,52414,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.58030
commune,52421,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.42559
commune,52422,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.11412
commune,52423,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.31243
commune,52424,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.32598
commune,52425,1 - Emprises urbaines,31 - Forêts,0.05055
commune,52431,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.63492
commune,52432,1 - Emprises urbaines,31 - Forêts,0.12117
commune,52438,1 - Emprises urbaines,31 - Forêts,2.23057
commune,52438,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.28239
commune,52439,1 - Emprises urbaines,31 - Forêts,0.36081
commune,52444,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.42482
commune,52447,1 - Emprises urbaines,31 - Forêts,0.17884
commune,52448,1 - Emprises urbaines,31 - Forêts,0.90178
commune,52448,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,4.41883
commune,52449,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.07261
commune,52452,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.06905
commune,52457,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.03370
commune,52461,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.35303
commune,52463,1 - Emprises urbaines,31 - Forêts,0.01006
commune,52464,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.11054
commune,52470,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.06637
commune,52483,1 - Emprises urbaines,31 - Forêts,0.08806
commune,52483,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.19448
commune,52484,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.47125
commune,52486,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.24231
commune,52491,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09936
commune,52493,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.11302
commune,52497,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.10697
commune,52500,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.39190
commune,52502,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.28388
commune,52510,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.08722
commune,52512,1 - Emprises urbaines,31 - Forêts,0.10131
commune,52512,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.25709
commune,52514,1 - Emprises urbaines,31 - Forêts,0.09678
commune,52517,1 - Emprises urbaines,31 - Forêts,0.22278
commune,52520,1 - Emprises urbaines,31 - Forêts,0.69643
commune,52522,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.35534
commune,52524,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.96407
commune,52534,1 - Emprises urbaines,31 - Forêts,0.06085
commune,52534,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.08335
commune,52538,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.40658
commune,52540,1 - Emprises urbaines,31 - Forêts,0.05955
commune,52541,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.28409
commune,52543,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.23472
commune,52544,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.34200
commune,52545,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.21575
commune,52547,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.27809
commune,52550,1 - Emprises urbaines,31 - Forêts,0.27198
commune,52550,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.92864
commune,52550,1 - Emprises urbaines,"33 - Espaces ouverts, sans ou avec peu de végétation",0.20031
commune,54006,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09915
commune,54007,1 - Emprises urbaines,31 - Forêts,0.11044
commune,54007,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.86813
commune,54011,1 - Emprises urbaines,31 - Forêts,0.04045
commune,54011,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.08337
commune,54013,1 - Emprises urbaines,31 - Forêts,0.59721
commune,54013,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.69466
commune,54022,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.28688
commune,54025,1 - Emprises urbaines,31 - Forêts,2.84613
commune,54027,1 - Emprises urbaines,31 - Forêts,0.42101
commune,54027,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.05235
commune,54028,1 - Emprises urbaines,31 - Forêts,0.29858
commune,54028,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.14234
commune,54029,1 - Emprises urbaines,31 - Forêts,0.62564
commune,54029,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.96792
commune,54034,1 - Emprises urbaines,31 - Forêts,2.43543
commune,54034,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.38723
commune,54036,1 - Emprises urbaines,31 - Forêts,3.80496
commune,54036,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.08446
commune,54038,1 - Emprises urbaines,31 - Forêts,0.01654
commune,54040,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.39724
commune,54043,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.50807
commune,54045,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.18985
commune,54052,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.10892
commune,54054,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.12090
commune,54055,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.14661
commune,54061,1 - Emprises urbaines,31 - Forêts,0.29480
commune,54062,1 - Emprises urbaines,31 - Forêts,0.07778
commune,54066,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.78103
commune,54069,1 - Emprises urbaines,31 - Forêts,0.13328
commune,54069,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.14228
commune,54070,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.14029
commune,54077,1 - Emprises urbaines,31 - Forêts,7.00934
commune,54077,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.17528
commune,54079,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,3.50609
commune,54084,1 - Emprises urbaines,31 - Forêts,0.79753
commune,54087,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.38312
commune,54091,1 - Emprises urbaines,31 - Forêts,3.43218
commune,54099,1 - Emprises urbaines,31 - Forêts,0.28758
commune,54099,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.56668
commune,54111,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.26593
commune,54114,1 - Emprises urbaines,31 - Forêts,0.00931
commune,54114,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.84365
commune,54115,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.31387
commune,54122,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.44798
commune,54123,1 - Emprises urbaines,31 - Forêts,0.15761
commune,54125,1 - Emprises urbaines,31 - Forêts,0.07301
commune,54125,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.20325
commune,54128,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.34643
commune,54130,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.19341
commune,54136,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.20171
commune,54138,1 - Emprises urbaines,31 - Forêts,0.00014
commune,54138,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.89259
commune,54143,1 - Emprises urbaines,31 - Forêts,0.13632
commune,54143,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.11322
commune,54144,1 - Emprises urbaines,31 - Forêts,0.19432
commune,54144,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.20320
commune,54151,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.07065
commune,54153,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.27011
commune,54157,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,3.87900
commune,54158,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.12836
commune,54159,1 - Emprises urbaines,31 - Forêts,0.06677
commune,54159,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.76202
commune,54167,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,3.05649
commune,54174,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.72124
commune,54182,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.28120
commune,54185,1 - Emprises urbaines,31 - Forêts,0.08025
commune,54187,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09090
commune,54188,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09941
commune,54189,1 - Emprises urbaines,31 - Forêts,0.08702
commune,54197,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.11466
commune,54198,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.27682
commune,54199,1 - Emprises urbaines,31 - Forêts,0.14860
commune,54201,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.35613
commune,54203,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.60745
commune,54205,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.47788
commune,54215,1 - Emprises urbaines,31 - Forêts,0.08057
commune,54222,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.16438
commune,54226,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.28810
commune,54232,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.25266
commune,54234,1 - Emprises urbaines,31 - Forêts,0.55377
commune,54234,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,3.12003
commune,54236,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.27445
commune,54250,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.74702
commune,54253,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.20632
commune,54258,1 - Emprises urbaines,31 - Forêts,0.22186
commune,54258,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09635
commune,54261,1 - Emprises urbaines,31 - Forêts,0.43721
commune,54261,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.73506
commune,54263,1 - Emprises urbaines,31 - Forêts,5.13226
commune,54263,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,11.45407
commune,54270,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.87356
commune,54272,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.18789
commune,54273,1 - Emprises urbaines,31 - Forêts,0.29757
commune,54273,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.84318
commune,54274,1 - Emprises urbaines,31 - Forêts,0.00500
commune,54274,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.07682
commune,54279,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.75205
commune,54280,1 - Emprises urbaines,31 - Forêts,0.74469
commune,54280,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.67233
commune,54282,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.94459
commune,54290,1 - Emprises urbaines,31 - Forêts,0.02372
commune,54295,1 - Emprises urbaines,31 - Forêts,0.38617
commune,54299,1 - Emprises urbaines,31 - Forêts,0.03696
commune,54300,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.56921
commune,54301,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.19137
commune,54303,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.53965
commune,54304,1 - Emprises urbaines,31 - Forêts,0.15380
commune,54311,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.69370
commune,54314,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.45583
commune,54318,1 - Emprises urbaines,31 - Forêts,0.01644
commune,54320,1 - Emprises urbaines,31 - Forêts,0.12767
commune,54320,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.03368
commune,54322,1 - Emprises urbaines,31 - Forêts,0.10321
commune,54322,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.79158
commune,54323,1 - Emprises urbaines,31 - Forêts,0.05708
commune,54323,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.61527
commune,54324,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.50096
commune,54327,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.35597
commune,54328,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.00631
commune,54329,1 - Emprises urbaines,31 - Forêts,0.34357
commune,54329,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.45933
commune,54336,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.17449
commune,54338,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.23642
commune,54350,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.21493
commune,54357,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,5.67143
commune,54358,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.48442
commune,54364,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.63419
commune,54366,1 - Emprises urbaines,31 - Forêts,0.07442
commune,54366,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.46852
commune,54367,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.89031
commune,54369,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.12097
commune,54373,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.71607
commune,54382,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,11.76187
commune,54391,1 - Emprises urbaines,31 - Forêts,0.12048
commune,54391,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.47443
commune,54393,1 - Emprises urbaines,31 - Forêts,0.17387
commune,54395,1 - Emprises urbaines,31 - Forêts,0.08732
commune,54395,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.01219
commune,54397,1 - Emprises urbaines,31 - Forêts,0.03832
commune,54397,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.18207
commune,54399,1 - Emprises urbaines,31 - Forêts,0.27809
commune,54415,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.11423
commune,54425,1 - Emprises urbaines,31 - Forêts,0.15707
commune,54425,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.70574
commune,54426,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.48406
commune,54429,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.64810
commune,54431,1 - Emprises urbaines,31 - Forêts,0.09259
commune,54431,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.98929
commune,54432,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.01508
commune,54434,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.22635
commune,54459,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.44891
commune,54462,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,4.57644
commune,54471,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.27753
commune,54472,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.45545
commune,54477,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,4.39503
commune,54479,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.84856
commune,54483,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.02642
commune,54486,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,3.29116
commune,54491,1 - Emprises urbaines,31 - Forêts,0.59216
commune,54493,1 - Emprises urbaines,31 - Forêts,1.84438
commune,54493,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,8.82475
commune,54510,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.98670
commune,54512,1 - Emprises urbaines,31 - Forêts,0.08200
commune,54512,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.22426
commune,54514,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.16565
commune,54521,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.46135
commune,54523,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09960
commune,54525,1 - Emprises urbaines,31 - Forêts,0.01950
commune,54526,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.83712
commune,54527,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,5.30939
commune,54528,1 - Emprises urbaines,31 - Forêts,1.00967
commune,54528,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.97874
commune,54531,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.13831
commune,54533,1 - Emprises urbaines,31 - Forêts,0.10931
commune,54536,1 - Emprises urbaines,31 - Forêts,0.34021
commune,54536,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.25763
commune,54538,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.00688
commune,54542,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.51152
commune,54549,1 - Emprises urbaines,31 - Forêts,0.28694
commune,54549,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.16840
commune,54565,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.01223
commune,54570,1 - Emprises urbaines,31 - Forêts,0.15111
commune,54570,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.18466
commune,54575,1 - Emprises urbaines,31 - Forêts,0.10808
commune,54575,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.60263
commune,54580,1 - Emprises urbaines,31 - Forêts,0.06903
commune,54580,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,2.55420
commune,54584,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.00001
commune,54586,1 - Emprises urbaines,31 - Forêts,0.37209
commune,54595,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.24109
commune,54596,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.16297
commune,54597,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.28169
commune,55001,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.86902
commune,55005,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.20891
commune,55009,1 - Emprises urbaines,31 - Forêts,0.07067
commune,55010,1 - Emprises urbaines,31 - Forêts,0.06754
commune,55010,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.37704
commune,55012,1 - Emprises urbaines,31 - Forêts,0.15440
commune,55012,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.12468
commune,55014,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.33247
commune,55015,1 - Emprises urbaines,31 - Forêts,0.65186
commune,55015,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.12639
commune,55018,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.08694
commune,55024,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.25943
commune,55029,1 - Emprises urbaines,31 - Forêts,0.35318
commune,55029,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,1.68876
commune,55031,1 - Emprises urbaines,31 - Forêts,0.27936
commune,55040,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.24418
commune,55042,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.11300
commune,55043,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.67923
commune,55045,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.09558
commune,55047,1 - Emprises urbaines,31 - Forêts,0.09172
commune,55053,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.19837
commune,55060,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.10886
commune,55063,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.69938
commune,55075,1 - Emprises urbaines,31 - Forêts,0.09790
commune,55076,1 - Emprises urbaines,32 - Formations naturelles herbacées ou arbustives,0.33638
commune,55077,1 - Emprises urbaines,31 - Forêts,0.30888
