tool|sf|day|batch_type|q|parameters|time
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-12", "tagClass": "BaseballPlayer"}|0.04375958442687988
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-23", "tagClass": "GolfPlayer"}|0.030429363250732422
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-10", "tagClass": "BaseballPlayer"}|0.04195046424865723
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-22", "tagClass": "Criminal"}|0.02874159812927246
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-18", "tagClass": "Chancellor"}|0.028789997100830078
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-20", "tagClass": "Architect"}|0.03349781036376953
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-24", "tagClass": "Criminal"}|0.028689861297607422
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-05", "tagClass": "Actor"}|0.03666949272155762
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-19", "tagClass": "MilitaryPerson"}|0.050994157791137695
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-18", "tagClass": "ComicsCharacter"}|0.03805947303771973
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-19", "tagClass": "ComicsCharacter"}|0.03764796257019043
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-12", "tagClass": "PrimeMinister"}|0.03951597213745117
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-18", "tagClass": "EurovisionSongContestEntry"}|0.03396415710449219
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-10", "tagClass": "Company"}|0.030686378479003906
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-24", "tagClass": "IceHockeyPlayer"}|0.03091263771057129
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-17", "tagClass": "Artist"}|0.05744338035583496
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-07", "tagClass": "MilitaryPerson"}|0.05011701583862305
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-15", "tagClass": "Chancellor"}|0.029268503189086914
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-22", "tagClass": "Governor"}|0.03220963478088379
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-10", "tagClass": "FictionalCharacter"}|0.04206204414367676
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-20", "tagClass": "Governor"}|0.03252816200256348
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-19", "tagClass": "Actor"}|0.0376589298248291
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-16", "tagClass": "BaseballPlayer"}|0.04193830490112305
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-12", "tagClass": "MilitaryPerson"}|0.05099368095397949
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-17", "tagClass": "MilitaryPerson"}|0.04940962791442871
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-24", "tagClass": "PrimeMinister"}|0.039922475814819336
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-06", "tagClass": "MilitaryPerson"}|0.0475161075592041
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-09", "tagClass": "ComicsCharacter"}|0.037035226821899414
Umbra|100|2012-11-30|throughput|2b|{"date": "2010-06-18", "tagClass": "Comedian"}|0.04779195785522461
Umbra|100|2012-11-30|throughput|3|{"tagClass": "BasketballPlayer", "country": "China"}|0.1899878978729248
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Chancellor", "country": "India"}|0.15946245193481445
Umbra|100|2012-11-30|throughput|3|{"tagClass": "MilitaryUnit", "country": "India"}|0.1533527374267578
Umbra|100|2012-11-30|throughput|3|{"tagClass": "GolfPlayer", "country": "India"}|0.1616051197052002
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Criminal", "country": "India"}|0.15751004219055176
Umbra|100|2012-11-30|throughput|3|{"tagClass": "AmericanFootballPlayer", "country": "China"}|0.14853501319885254
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Band", "country": "India"}|0.14986395835876465
Umbra|100|2012-11-30|throughput|3|{"tagClass": "SoccerManager", "country": "China"}|0.14844608306884766
Umbra|100|2012-11-30|throughput|3|{"tagClass": "NascarDriver", "country": "India"}|0.1504983901977539
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Cyclist", "country": "India"}|0.14814496040344238
Umbra|100|2012-11-30|throughput|3|{"tagClass": "SportsTeamMember", "country": "China"}|0.16296148300170898
Umbra|100|2012-11-30|throughput|3|{"tagClass": "MartialArtist", "country": "China"}|0.15997576713562012
Umbra|100|2012-11-30|throughput|3|{"tagClass": "MemberOfParliament", "country": "China"}|0.14845776557922363
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Wrestler", "country": "India"}|0.1463756561279297
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Judge", "country": "China"}|0.1474287509918213
Umbra|100|2012-11-30|throughput|3|{"tagClass": "SnookerChamp", "country": "China"}|0.15099120140075684
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Congressman", "country": "India"}|0.14972448348999023
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Model", "country": "India"}|0.15004396438598633
Umbra|100|2012-11-30|throughput|3|{"tagClass": "SnookerPlayer", "country": "China"}|0.14771032333374023
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Film", "country": "India"}|0.1502819061279297
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Astronaut", "country": "India"}|0.14863872528076172
Umbra|100|2012-11-30|throughput|3|{"tagClass": "AdultActor", "country": "China"}|0.14542675018310547
Umbra|100|2012-11-30|throughput|3|{"tagClass": "BritishRoyalty", "country": "China"}|0.18434977531433105
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Writer", "country": "China"}|0.18482017517089844
Umbra|100|2012-11-30|throughput|3|{"tagClass": "OfficeHolder", "country": "India"}|0.19224166870117188
Umbra|100|2012-11-30|throughput|3|{"tagClass": "MusicalArtist", "country": "India"}|0.2071995735168457
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Album", "country": "China"}|0.21015548706054688
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Person", "country": "India"}|0.20099210739135742
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Single", "country": "China"}|0.19889545440673828
Umbra|100|2012-11-30|throughput|3|{"tagClass": "Country", "country": "China"}|0.2154862880706787
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-13"}|0.06521821022033691
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-09"}|0.06708765029907227
Umbra|100|2012-11-30|throughput|4|{"date": "2010-02-03"}|0.06652975082397461
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-06"}|0.0641775131225586
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-27"}|0.06656265258789062
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-08"}|0.06499338150024414
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-02"}|0.06978297233581543
Umbra|100|2012-11-30|throughput|4|{"date": "2010-02-07"}|0.0657813549041748
Umbra|100|2012-11-30|throughput|4|{"date": "2010-02-05"}|0.06616973876953125
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-20"}|0.07492733001708984
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-07"}|0.0669245719909668
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-10"}|0.0653989315032959
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-26"}|0.06615209579467773
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-11"}|0.06548047065734863
Umbra|100|2012-11-30|throughput|4|{"date": "2010-02-06"}|0.06644034385681152
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-24"}|0.07355260848999023
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-03"}|0.06588244438171387
Umbra|100|2012-11-30|throughput|4|{"date": "2010-02-08"}|0.06642889976501465
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-15"}|0.06735944747924805
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-31"}|0.06580877304077148
Umbra|100|2012-11-30|throughput|4|{"date": "2010-02-04"}|0.06524109840393066
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-01"}|0.06528496742248535
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-05"}|0.06676292419433594
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-04"}|0.06552720069885254
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-16"}|0.0661613941192627
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-18"}|0.06563377380371094
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-25"}|0.06569266319274902
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-19"}|0.0657045841217041
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-29"}|0.06978750228881836
Umbra|100|2012-11-30|throughput|4|{"date": "2010-01-22"}|0.06546783447265625
Umbra|100|2012-11-30|throughput|5|{"tag": "God_Bless_the_USA"}|0.08950304985046387
Umbra|100|2012-11-30|throughput|5|{"tag": "China_in_Your_Hand"}|0.0848228931427002
Umbra|100|2012-11-30|throughput|5|{"tag": "Superunknown"}|0.0991368293762207
Umbra|100|2012-11-30|throughput|5|{"tag": "Black_&_Blue"}|0.08411550521850586
Umbra|100|2012-11-30|throughput|5|{"tag": "American_Boy"}|0.08886003494262695
Umbra|100|2012-11-30|throughput|5|{"tag": "Kingdom_of_East_Anglia"}|0.08378982543945312
Umbra|100|2012-11-30|throughput|5|{"tag": "Blue_Moon_of_Kentucky"}|0.08342409133911133
Umbra|100|2012-11-30|throughput|5|{"tag": "Cisalpine_Republic"}|0.09799623489379883
Umbra|100|2012-11-30|throughput|5|{"tag": "Duchy_of_Brittany"}|0.09573483467102051
Umbra|100|2012-11-30|throughput|5|{"tag": "Kingdom_of_Kush"}|0.08681106567382812
Umbra|100|2012-11-30|throughput|5|{"tag": "Behind_Blue_Eyes"}|0.09756660461425781
Umbra|100|2012-11-30|throughput|5|{"tag": "Aq_Qoyunlu"}|0.09663748741149902
Umbra|100|2012-11-30|throughput|5|{"tag": "Desolation_Row"}|0.0845944881439209
Umbra|100|2012-11-30|throughput|5|{"tag": "Schaumburg-Lippe"}|0.08464956283569336
Umbra|100|2012-11-30|throughput|5|{"tag": "No_Air"}|0.09633111953735352
Umbra|100|2012-11-30|throughput|5|{"tag": "I_Want_You_to_Want_Me"}|0.08716154098510742
Umbra|100|2012-11-30|throughput|5|{"tag": "Harsha"}|0.08605599403381348
Umbra|100|2012-11-30|throughput|5|{"tag": "You_Are_So_Beautiful"}|0.08394646644592285
Umbra|100|2012-11-30|throughput|5|{"tag": "Judy_at_Carnegie_Hall"}|0.09715843200683594
Umbra|100|2012-11-30|throughput|5|{"tag": "MMMBop"}|0.08805227279663086
Umbra|100|2012-11-30|throughput|5|{"tag": "The_Fame_Monster"}|0.08413362503051758
Umbra|100|2012-11-30|throughput|5|{"tag": "The_Bedlam_in_Goliath"}|0.08527016639709473
Umbra|100|2012-11-30|throughput|5|{"tag": "Pinball_Wizard"}|0.0980222225189209
Umbra|100|2012-11-30|throughput|5|{"tag": "Take_Five"}|0.08347535133361816
Umbra|100|2012-11-30|throughput|5|{"tag": "The_Dutchess"}|0.09247159957885742
Umbra|100|2012-11-30|throughput|5|{"tag": "All_Eyez_on_Me"}|0.09003758430480957
Umbra|100|2012-11-30|throughput|5|{"tag": "Samogitia"}|0.09309792518615723
Umbra|100|2012-11-30|throughput|5|{"tag": "Unknown_Pleasures"}|0.08517146110534668
Umbra|100|2012-11-30|throughput|5|{"tag": "Welcome_to_the_Jungle"}|0.08410263061523438
Umbra|100|2012-11-30|throughput|5|{"tag": "Private_Dancer"}|0.08302450180053711
Umbra|100|2012-11-30|throughput|6|{"tag": "Prince-Bishopric_of_Li\u00e8ge"}|0.08488273620605469
Umbra|100|2012-11-30|throughput|6|{"tag": "Lordship_of_Ireland"}|0.06218457221984863
Umbra|100|2012-11-30|throughput|6|{"tag": "Malacca_Sultanate"}|0.05931425094604492
Umbra|100|2012-11-30|throughput|6|{"tag": "International_Energy_Agency"}|0.05934929847717285
Umbra|100|2012-11-30|throughput|6|{"tag": "France_in_the_Middle_Ages"}|0.062000274658203125
Umbra|100|2012-11-30|throughput|6|{"tag": "OK_Computer"}|0.05509829521179199
Umbra|100|2012-11-30|throughput|6|{"tag": "Hotel_California"}|0.06425070762634277
Umbra|100|2012-11-30|throughput|6|{"tag": "Dilip_Kumar"}|0.060582637786865234
Umbra|100|2012-11-30|throughput|6|{"tag": "Ingrid_van_Houten-Groeneveld"}|0.07277989387512207
Umbra|100|2012-11-30|throughput|6|{"tag": "Saxe-Altenburg"}|0.05690312385559082
Umbra|100|2012-11-30|throughput|6|{"tag": "Both_Sides,_Now"}|0.06134939193725586
Umbra|100|2012-11-30|throughput|6|{"tag": "Sark"}|0.060073137283325195
Umbra|100|2012-11-30|throughput|6|{"tag": "Nevermind"}|0.06397438049316406
Umbra|100|2012-11-30|throughput|6|{"tag": "Magical_Mystery_Tour"}|0.059618234634399414
Umbra|100|2012-11-30|throughput|6|{"tag": "In_da_Club"}|0.055739641189575195
Umbra|100|2012-11-30|throughput|6|{"tag": "Eleanor_Rigby"}|0.061437368392944336
Umbra|100|2012-11-30|throughput|6|{"tag": "Tristan_da_Cunha"}|0.060785531997680664
Umbra|100|2012-11-30|throughput|6|{"tag": "Nevis"}|0.07390403747558594
Umbra|100|2012-11-30|throughput|6|{"tag": "Hephthalite"}|0.07333993911743164
Umbra|100|2012-11-30|throughput|6|{"tag": "Girls_Just_Want_to_Have_Fun"}|0.07153034210205078
Umbra|100|2012-11-30|throughput|6|{"tag": "HIStory:_Past,_Present_and_Future,_Book_I"}|0.0631864070892334
Umbra|100|2012-11-30|throughput|6|{"tag": "Beggars_Banquet"}|0.058908939361572266
Umbra|100|2012-11-30|throughput|6|{"tag": "Whole_Lotta_Love"}|0.0689704418182373
Umbra|100|2012-11-30|throughput|6|{"tag": "We_Are_the_Champions"}|0.0682365894317627
Umbra|100|2012-11-30|throughput|6|{"tag": "Electric_Ladyland"}|0.06112408638000488
Umbra|100|2012-11-30|throughput|6|{"tag": "TV_Asahi"}|0.05655336380004883
Umbra|100|2012-11-30|throughput|6|{"tag": "Kurt_G\u00f6del"}|0.05713057518005371
Umbra|100|2012-11-30|throughput|6|{"tag": "Duchy_of_Styria"}|0.05896639823913574
Umbra|100|2012-11-30|throughput|6|{"tag": "Long_Tall_Sally"}|0.060042619705200195
Umbra|100|2012-11-30|throughput|6|{"tag": "Saint_Barth\u00e9lemy"}|0.0681769847869873
Umbra|100|2012-11-30|throughput|7|{"tag": "John_Wayne"}|0.09300708770751953
Umbra|100|2012-11-30|throughput|7|{"tag": "Burma"}|0.09664130210876465
Umbra|100|2012-11-30|throughput|7|{"tag": "Universal_Studios"}|0.09454107284545898
Umbra|100|2012-11-30|throughput|7|{"tag": "C._S._Lewis"}|0.10478401184082031
Umbra|100|2012-11-30|throughput|7|{"tag": "North_Korea"}|0.10204386711120605
Umbra|100|2012-11-30|throughput|7|{"tag": "Confucius"}|0.09636545181274414
Umbra|100|2012-11-30|throughput|7|{"tag": "Bolivia"}|0.09839129447937012
Umbra|100|2012-11-30|throughput|7|{"tag": "James_Cameron"}|0.10884380340576172
Umbra|100|2012-11-30|throughput|7|{"tag": "John_McCain"}|0.09529709815979004
Umbra|100|2012-11-30|throughput|7|{"tag": "Gamal_Abdel_Nasser"}|0.09248852729797363
Umbra|100|2012-11-30|throughput|7|{"tag": "Cleopatra_VII"}|0.09615063667297363
Umbra|100|2012-11-30|throughput|7|{"tag": "Jean-Jacques_Rousseau"}|0.09373831748962402
Umbra|100|2012-11-30|throughput|7|{"tag": "United_Nations"}|0.09542489051818848
Umbra|100|2012-11-30|throughput|7|{"tag": "Oliver_Cromwell"}|0.0982048511505127
Umbra|100|2012-11-30|throughput|7|{"tag": "Charles_I_of_England"}|0.09382820129394531
Umbra|100|2012-11-30|throughput|7|{"tag": "Alanis_Morissette"}|0.09582853317260742
Umbra|100|2012-11-30|throughput|7|{"tag": "Malaysia"}|0.09416675567626953
Umbra|100|2012-11-30|throughput|7|{"tag": "Anthony_Hopkins"}|0.09469962120056152
Umbra|100|2012-11-30|throughput|7|{"tag": "Nicolaus_Copernicus"}|0.10674738883972168
Umbra|100|2012-11-30|throughput|7|{"tag": "Roman_Empire"}|0.09493732452392578
Umbra|100|2012-11-30|throughput|7|{"tag": "Marilyn_Monroe"}|0.09649443626403809
Umbra|100|2012-11-30|throughput|7|{"tag": "Ottoman_Empire"}|0.093353271484375
Umbra|100|2012-11-30|throughput|7|{"tag": "Francisco_Franco"}|0.09823131561279297
Umbra|100|2012-11-30|throughput|7|{"tag": "Sherlock_Holmes"}|0.0966036319732666
Umbra|100|2012-11-30|throughput|7|{"tag": "Socialist_Federal_Republic_of_Yugoslavia"}|0.09447622299194336
Umbra|100|2012-11-30|throughput|7|{"tag": "Salvador_Dal\u00ed"}|0.09466791152954102
Umbra|100|2012-11-30|throughput|7|{"tag": "Pope_Paul_VI"}|0.09404611587524414
Umbra|100|2012-11-30|throughput|7|{"tag": "Paul_Capdeville"}|0.09737992286682129
Umbra|100|2012-11-30|throughput|7|{"tag": "Singapore"}|0.09384536743164062
Umbra|100|2012-11-30|throughput|7|{"tag": "Andrew_Jackson"}|0.09325432777404785
Umbra|100|2012-11-30|throughput|8a|{"tag": "James_Madison", "startDate": "2010-06-08", "endDate": "2010-06-21"}|0.04625725746154785
Umbra|100|2012-11-30|throughput|8a|{"tag": "Herodotus", "startDate": "2010-06-11", "endDate": "2010-06-25"}|0.057211875915527344
Umbra|100|2012-11-30|throughput|8a|{"tag": "Hillary_Rodham_Clinton", "startDate": "2010-06-14", "endDate": "2010-06-24"}|0.06710076332092285
Umbra|100|2012-11-30|throughput|8a|{"tag": "Dmitri_Shostakovich", "startDate": "2010-06-16", "endDate": "2010-06-30"}|0.0646052360534668
