channel|i_brand_id|i_class_id|i_category_id|sum_sales|number_sales
store|6008006|3|6|1168.48|36
store|1003001|3|2|1201.75|38
store|5001002|4|5|1287.49|31
store|6016002|16|6|1291.76|29
store|4002001|2|2|1314.59|33
store|2004001|4|8|1317.40|41
store|7003010|3|7|1457.03|37
store|1001001|3|2|1568.32|37
store|2004001|4|1|1734.41|49
store|10012012|12|10|1747.31|44
store|4002002|4|4|1846.54|58
store|10008015|8|10|1981.37|40
store|1004001|4|9|2005.37|71
store|7011006|11|7|2057.44|52
store|10016014|16|10|2066.61|43
store|7005002|5|7|2114.25|60
store|5003001|3|5|2127.71|53
store|5003001|3|1|2365.62|76
store|2002001|2|2|2396.97|66
store|6005002|5|6|2468.40|73
store|8006002|6|8|2478.06|63
store|3001001|1|5|2483.22|69
store|7004004|4|7|2681.52|75
store|8016004|16|8|2691.57|59
store|2004001|4|5|2776.72|65
store|8008006|8|8|2783.50|87
store|4003001|3|10|2882.33|77
store|1003001|3|5|2895.60|79
store|9001002|1|9|3109.25|81
store|5004001|4|5|3120.63|79
store|1002001|2|1|3199.26|79
store|6012004|12|6|3631.93|89
store|6013004|13|6|3661.98|88
store|6016004|16|6|3899.23|88
store|6014006|14|6|4094.29|106
store|9008002|8|9|4338.41|126
store|1001002|1|1|39487.09|1059
store|1002002|2|1|45128.29|1204
store|4003002|3|4|45207.40|1210
store|4002002|2|4|51448.78|1340
store|4003001|16|8|234.74|9
store|8001001|1|10|321.57|13
store|10002015|1|10|362.57|8
store|10010008|10|10|451.47|10
store|2001002|2|2|1015.49|40
store|1002001|2|6|1305.36|31
store|7007008|7|7|2292.34|62
store|7010002|10|7|2429.89|69
store|6009006|9|6|3040.85|80
store|7002008|2|7|3656.58|101
store|4004002|1|4|3729.47|97
store|3001002|1|3|41428.06|1117
store|9008011|1|2|344.91|10
store|10016012|3|3|568.09|16
store|7010005|10|1|645.20|16
store|1003001|13|10|683.78|10
store|4001001|1|8|1543.58|41
store|7003006|3|7|1953.00|53
store|7007002|7|7|2122.50|59
store|1004001|4|3|2387.38|75
store|6007002|7|6|2619.08|70
store|2001002|3|2|3304.89|88
store|7005010|5|7|3500.10|92
store|9009008|9|9|4042.76|120
store|1003002|3|1|36296.09|975
store|1004001|1|5|310.20|8
store|3004001|15|6|591.69|14
store|5004002|14|5|619.23|16
store|8015010|15|8|1979.96|50
store|8006004|6|8|3082.98|69
store|8010002|6|8|345.88|9
store|10010013|4|5|782.29|13
store|8002008|2|8|3377.68|92
store|2004001|8|9|278.28|10
store|8003008|4|8|302.90|9
store|4004001|7|7|389.67|14
store|7008008|1|7|479.15|14
store|4004001|4|5|494.04|14
store|2003001|2|6|510.23|10
store|5003001|4|5|602.99|12
store|8005001|5|6|636.04|16
store|9006010|6|9|718.06|18
store|2004001|5|8|747.52|22
store|1001002|9|1|786.11|17
store|8008010|3|8|821.53|16
store|9008012|8|9|1102.21|27
store|7010008|10|7|1130.94|31
store|10005006|5|10|1171.94|31
store|10001004|1|10|1495.03|37
store|10010001|10|10|1498.13|40
store|6003006|3|6|1521.50|49
store|2003002|2|2|1607.40|38
store|8012004|12|8|1719.05|50
store|3003001|3|1|1944.39|54
store|3002001|2|3|2021.48|50
store|9006002|6|9|2290.75|66
store|1003001|3|1|2305.65|60
store|7009002|9|7|2340.62|54
store|3003001|3|6|2365.79|66
store|8008010|8|8|2455.65|61
store|2001001|1|6|2529.23|66
store|4002002|3|4|2774.77|82
store|3002001|2|9|2809.15|78
store|4003001|3|1|3191.76|79
store|5004001|4|1|3415.47|98
store|6005006|5|6|3666.76|95
store|8012008|12|8|4266.13|98
store|7004010|4|7|4330.62|115
store|9012008|12|9|6324.11|166
store|5004002|4|5|51391.07|1309
store|6016001|9|7|378.90|8
store|5002001|4|2|655.47|17
store|2004001|13|7|749.16|21
store|1002002|9|1|1218.98|28
store|10012011|12|10|1477.53|33
store|1002001|2|7|1955.40|58
store|4003001|3|4|3012.55|75
store|9013008|13|9|3530.62|85
store|7008010|8|7|3214.54|81
store|8015009|1|1|607.85|12
store|10014012|2|10|997.95|24
store|9005008|5|9|3160.54|81
store|8010004|10|8|3862.11|96
store|10011014|11|10|416.64|11
store|9009006|9|9|538.64|20
store|8008005|8|4|584.54|18
store|4002002|13|4|1173.57|35
store|5001001|1|7|1754.55|48
store|4004002|3|4|1793.46|43
store|5003002|2|5|1807.14|56
store|1001001|1|4|1988.52|59
store|8006006|4|8|446.15|11
store|8002005|5|9|603.31|13
store|10014010|14|10|872.79|17
store|1002001|2|10|1491.64|33
store|8004006|4|8|1623.19|41
store|8010002|10|8|2299.01|58
store|6014003|1|5|444.98|11
store|9003010|3|9|1153.91|31
store|3003001|3|3|1824.98|52
store|7006002|4|7|582.28|13
store|9004002|4|9|3952.94|98
store|4002001|2|8|1352.44|42
store|3001001|11|10|247.30|9
store|6015003|2|2|266.95|11
store|8007007|11|8|358.00|11
store|8015007|15|1|594.05|16
store|3003001|1|1|958.97|27
store|2002001|2|6|1905.16|40
store|5004001|4|10|921.36|24
store|7012002|12|7|6075.98|148
store|2001001|3|3|933.99|22
store|2003001|3|5|1864.46|71
store|9013002|13|9|4110.44|113
store|8004006|11|8|361.27|10
store|4003002|10|4|423.74|8
store|10016008|16|10|707.99|18
store|8010003|10|10|893.77|21
store|10006012|6|10|1411.15|31
store|8011006|11|8|1517.72|42
store|10010002|10|10|1615.62|37
store|9007002|7|9|3250.88|94
store|10007003|7|10|482.05|17
store|6013002|13|6|2854.12|72
store|9006008|6|9|2832.89|75
store|3002001|3|6|599.45|16
store|5003001|3|6|2426.84|67
store|3003001|3|8|3481.02|85
store|5001002|1|5|42725.59|1146
store|3002002|2|3|52504.43|1323
store|3004002|2|3|2565.45|66
store|3001001|1|4|3236.65|82
store|9010002|10|9|3243.54|81
store|2004001|13|10|81.86|6
store|7013007|13|6|82.21|4
store|7001009|1|8|90.12|6
store|7014007|1|3|95.27|5
store|8007005|8|6|99.34|5
store|8012010|4|8|106.72|7
store|6013005|2|3|123.39|8
store|4002001|15|7|128.64|5
store|6008001|13|9|128.89|8
store|9007006|3|9|133.40|6
store|9012009|3|1|152.18|4
store|3003001|10|10|153.89|9
store|7012005|3|3|157.60|6
store|9005004|5|9|168.39|7
store|9007010|7|9|169.47|5
store|6013005|13|2|171.18|6
store|10008011|4|7|174.70|8
store|7001001|1|1|179.55|8
store|10004002|4|3|184.10|7
store|1001002|15|1|184.74|8
store|7001010|2|7|188.55|9
store|8015009|8|6|189.64|7
store|6005007|6|7|190.05|7
store|5002001|1|7|192.48|7
store|9007006|7|9|194.20|7
store|5003001|2|5|194.46|8
store|8005002|4|8|196.75|7
store|9007011|7|1|201.06|7
store|7010006|3|7|205.48|12
store|9007005|8|6|206.45|9
store|10002016|4|1|211.39|8
store|4003001|8|9|211.55|6
store|2001001|4|3|213.13|9
store|9002005|2|9|213.77|7
store|9013006|3|9|217.03|7
store|7015009|2|3|218.36|11
store|9008003|3|2|221.21|5
store|9009004|12|9|222.51|4
store|1003001|10|6|223.10|6
store|8011003|11|9|228.51|9
store|6012001|12|5|230.17|8
store|9005009|2|4|230.22|7
store|6008001|3|2|235.33|6
store|3004001|1|4|236.52|7
store|8006005|7|6|237.26|6
store|6010006|1|6|240.29|4
store|10003015|9|10|240.57|11
store|6001005|2|4|241.55|8
store|1004001|1|2|243.77|6
store|7005001|5|8|246.05|7
store|6013006|11|6|252.75|9
store|10013004|14|10|253.65|12
store|5002001|12|7|256.65|6
store|7002002|4|7|259.06|10
store|4004001|4|3|259.20|7
store|10012012|4|10|260.46|13
store|4001002|13|4|261.24|9
store|5004001|1|2|264.35|7
store|9016009|16|3|265.05|8
store|9006009|6|7|266.32|5
store|6002004|16|6|266.62|7
store|10005011|4|4|267.28|11
store|7007006|12|7|268.18|11
store|6002002|15|6|270.96|10
store|1002001|10|8|271.14|8
store|4004001|8|8|271.32|7
store|9011003|1|1|275.89|10
store|10005010|5|4|278.78|8
store|8005005|5|4|280.50|12
store|7014008|10|7|280.61|7
store|4001001|10|8|282.09|9
store|9005011|3|2|284.78|11
store|8016007|2|4|285.57|8
store|10002006|8|9|287.18|13
store|8005006|9|8|291.66|15
store|9010011|4|2|292.55|8
store|9009006|5|9|292.64|10
store|9013011|13|2|292.65|8
store|7002007|2|6|293.22|11
store|8004001|4|5|300.09|7
store|10002004|3|2|300.12|8
store|7008001|8|4|300.73|9
store|8004005|14|8|301.76|12
store|2003001|2|7|301.91|13
store|1002001|13|7|302.25|11
store|10009016|9|10|303.32|10
store|8009009|9|5|303.63|10
store|9014010|2|9|303.66|8
store|6003003|15|7|305.01|8
store|7016009|7|9|305.85|9
store|8014009|14|1|306.10|12
store|6002008|5|6|312.83|7
store|9009011|4|3|315.98|9
store|9003009|3|4|318.20|9
store|3002001|1|1|320.91|6
store|7014003|4|6|324.12|10
store|9009009|9|4|325.97|11
store|6007005|7|5|327.20|8
store|9010005|10|4|328.47|13
store|6005008|4|6|328.66|10
store|7001006|5|7|330.19|13
store|3004001|2|6|334.57|10
store|7005002|3|7|335.50|5
store|4002002|7|4|336.61|6
store|1004001|3|3|337.83|11
store|7015002|10|7|343.77|8
store|10012008|4|10|347.14|7
store|10009001|14|8|348.97|9
store|8002002|7|8|350.16|10
store|8008005|8|5|352.70|9
store|5002001|15|6|352.85|12
store|2002001|4|8|353.29|10
store|9007011|7|6|353.79|13
store|8010005|2|8|354.46|11
store|10001014|2|10|354.55|7
store|8016009|16|1|355.88|9
store|10005015|5|8|363.41|10
store|7001010|14|7|364.33|14
store|5003001|9|10|364.53|11
store|6006007|4|4|373.81|8
store|1003001|4|6|374.30|9
store|1002001|4|4|375.24|14
store|7008003|16|7|376.03|10
store|7014009|14|10|376.70|10
store|10012001|4|5|379.21|9
store|6005002|13|6|379.86|11
store|10006004|5|10|382.02|16
store|10011007|11|2|384.01|14
store|4002001|4|1|384.19|18
store|5003002|15|5|384.70|15
store|10016007|16|9|386.84|11
store|7005002|13|7|392.18|13
store|9003005|3|3|392.53|15
store|10005004|1|5|393.36|8
store|6009003|9|5|395.74|10
store|9012011|5|10|395.86|10
store|8014007|14|3|395.88|11
store|6008003|1|3|398.01|12
store|8010008|16|8|399.26|11
store|9011003|11|8|404.63|11
store|4004001|15|10|405.48|11
store|10013014|3|2|405.52|16
store|7009009|1|2|405.74|8
store|8010010|7|8|406.19|8
store|10001015|1|5|409.35|12
store|6001004|2|6|415.26|10
store|8002007|2|8|416.36|9
store|9014012|4|9|416.83|8
store|10010007|10|10|419.31|11
store|2002001|14|6|420.74|13
store|8002001|8|7|421.00|12
store|9013009|13|10|421.31|10
store|10008008|8|2|422.21|10
store|10012008|2|10|423.27|8
store|6001003|1|5|424.55|12
store|1003001|11|8|425.07|9
store|6010006|8|6|427.85|13
store|9012012|12|9|429.57|12
store|9008010|5|9|435.57|8
store|8010006|13|8|435.87|8
store|2001001|4|5|436.83|10
store|6001007|1|3|437.69|12
store|8007007|4|5|437.79|12
store|6009004|3|6|441.67|10
store|1004002|8|1|443.69|8
store|7004001|9|8|444.74|14
store|7006003|16|10|445.71|9
store|7012001|12|7|446.02|19
store|7004001|4|5|448.77|6
store|10016002|16|4|454.93|10
store|3002002|5|3|457.00|15
store|9001011|15|9|457.40|14
store|2001001|15|10|458.30|13
store|10011002|11|9|459.18|10
store|8013007|3|3|460.29|12
store|7001009|1|10|460.79|13
store|6010002|9|6|461.43|11
store|9004005|1|5|462.82|13
store|9010010|10|9|464.27|10
store|1002001|5|10|467.06|12
store|9008003|6|6|468.73|10
store|3002002|10|3|470.28|8
store|9011004|1|9|474.12|13
store|10010013|11|10|474.43|11
store|10004003|3|4|479.27|11
store|3001001|2|4|479.64|12
store|7015006|14|7|481.77|12
store|10001001|1|10|482.73|15
store|10015003|12|10|482.80|14
store|6013007|4|2|491.89|12
store|10012010|10|10|496.56|10
store|1004001|13|9|505.31|10
store|9005005|3|3|512.41|14
store|9016009|16|8|514.93|11
store|9009009|3|1|514.95|11
store|7006004|16|7|517.73|13
store|8015007|2|4|520.13|15
store|6005005|5|5|521.53|11
store|10001007|1|10|521.85|17
store|8015008|6|8|521.97|10
store|10009010|9|10|527.93|19
store|9007012|3|9|533.26|11
store|9006011|6|8|534.21|18
store|9010012|1|9|539.52|15
store|6001005|14|9|541.17|12
store|7009001|9|6|551.64|12
store|8012005|1|7|556.69|13
store|10015009|1|5|562.98|17
store|10005017|5|3|568.36|14
store|10016006|16|10|570.44|17
store|5004001|5|7|580.13|10
store|1003002|5|1|580.47|15
store|8012006|4|8|598.09|22
store|7003004|15|7|598.66|11
store|1001001|5|10|602.42|16
store|6008007|2|7|604.52|12
store|6002001|2|5|616.93|12
store|3003001|2|1|623.78|11
store|9012009|13|6|630.84|13
store|9014010|14|9|632.30|22
store|3002001|3|1|633.65|16
store|10011015|11|10|636.44|10
store|8009007|10|6|637.38|13
store|8002007|1|2|652.10|9
store|9012004|2|9|661.91|21
store|3003001|1|5|664.91|16
store|9005009|3|2|665.50|15
store|1004001|1|3|669.59|18
store|7009007|2|1|670.80|13
store|2002001|12|6|671.21|14
store|5004001|3|5|674.59|15
store|1003001|7|6|674.59|14
store|10006008|2|8|686.02|15
store|4002001|1|4|692.97|20
store|8007006|2|8|714.68|18
store|7013005|4|5|717.00|14
store|6007002|3|6|724.75|22
store|3002002|13|3|734.78|15
store|10006017|6|10|757.63|25
store|1001001|7|7|758.55|22
store|10005013|5|10|768.09|16
store|8005004|5|8|784.19|22
store|6011004|2|6|785.34|22
store|3001001|4|2|805.32|19
store|9014011|3|3|831.14|15
store|8006009|6|4|854.60|25
store|7006002|6|7|860.69|24
store|10003004|3|10|874.55|17
store|6015001|15|7|881.99|17
store|9007012|7|9|888.53|30
store|10002015|2|10|897.10|24
store|1001002|7|1|904.84|22
store|2001001|2|1|943.74|26
store|10007016|7|10|961.21|28
store|8001003|1|7|963.75|26
store|2003001|3|3|976.06|27
store|2002001|3|2|988.97|33
store|1003002|7|1|1022.90|32
store|6009008|10|6|1055.17|17
store|9012006|12|9|1101.92|39
store|3003001|4|3|1106.78|31
store|10011013|11|10|1116.06|26
store|10013006|13|10|1134.12|33
store|8003008|3|8|1159.22|21
store|9001010|1|9|1234.97|29
store|4001002|16|4|1323.67|31
store|9010012|10|9|1343.09|36
store|3002001|7|10|1355.09|30
store|1002001|2|4|1408.18|29
store|5004001|4|9|1411.48|46
store|4003001|3|6|1441.51|36
store|8016007|16|8|1478.23|27
store|5002002|9|5|1513.98|32
store|8013004|13|8|1529.28|44
store|3002001|2|7|1603.72|33
store|5004001|4|8|1651.87|41
store|5003001|3|3|1658.49|52
store|5003001|3|4|1665.21|42
store|1002002|5|1|1678.00|39
store|10013017|13|10|1695.01|40
store|10005011|5|10|1719.14|36
store|9001012|1|9|1746.00|49
store|3004002|3|3|1749.79|51
store|6011002|11|6|1772.05|50
store|2001001|1|4|1795.21|63
store|10003013|3|10|1796.36|43
store|6008008|8|6|1883.88|61
store|7006004|6|7|1964.50|40
store|10002009|2|10|2075.17|53
store|8003002|3|8|2119.31|51
store|6008002|8|6|2202.42|57
store|6001004|1|6|2213.34|61
store|6001002|1|6|2225.10|57
store|6002006|2|6|2568.02|66
store|3002002|1|3|2615.33|73
store|7004008|4|7|2661.90|77
store|2002002|3|2|2842.52|80
store|5004001|4|4|2942.37|85
store|7015004|15|7|3048.01|73
store|8001010|1|8|5002.65|120
store|10014013|4|3|108.34|8
store|9005003|1|3|118.73|7
store|8009003|3|5|139.40|7
store|7002005|2|3|140.68|7
store|6015005|6|7|162.45|4
store|3001001|6|9|197.50|7
store|7009003|1|3|205.60|7
store|6007003|7|3|235.01|8
store|9016009|16|7|275.91|7
store|7015001|8|7|277.71|11
store|8008008|2|8|319.34|11
store|7016010|8|7|330.27|12
store|3004002|14|3|331.27|10
store|10009017|8|7|346.28|11
store|7002005|2|10|357.73|12
store|6016004|1|6|362.92|12
store|4002001|3|3|367.24|10
store|9016006|2|9|375.80|12
store|6006001|7|9|377.37|9
store|7008001|8|1|381.22|7
store|8008006|3|8|383.68|9
store|8005009|13|6|384.12|7
store|10016016|16|10|387.43|9
store|5001002|11|5|392.50|8
store|1004001|4|6|393.25|10
store|2003001|2|3|396.62|17
store|10016008|2|10|403.97|11
store|9002003|2|7|404.29|12
store|8007001|11|6|408.34|10
store|4003001|4|9|411.02|10
store|10007011|7|5|414.29|15
store|9007004|9|9|421.59|12
store|10014014|14|10|448.21|10
store|2003002|15|2|463.88|10
store|8013010|3|8|467.87|18
store|1004001|2|2|471.42|20
store|7010010|9|7|481.74|15
store|7015009|1|2|486.68|9
store|8011007|3|4|506.28|11
store|10013015|13|5|511.41|16
store|2001002|9|2|513.62|18
store|7009001|9|2|521.01|8
store|6007008|4|6|539.94|16
store|6015006|2|6|551.81|15
store|8012004|2|8|579.20|13
store|5001001|3|4|595.16|20
store|9011003|4|2|603.86|8
store|9015011|3|1|613.31|22
store|5003001|3|8|625.13|19
store|8004008|3|8|638.13|17
store|9010011|16|9|651.67|14
store|6005001|3|10|669.95|16
store|3001001|1|9|724.89|19
store|10013006|2|10|730.16|16
store|8001004|2|8|745.24|15
store|9003005|3|1|748.33|14
store|8005010|13|8|749.83|13
store|9003009|3|7|768.36|26
store|8006001|16|7|785.73|14
store|10009017|9|10|788.02|23
store|10001006|1|5|802.02|20
store|6016005|6|10|824.69|16
store|6015006|1|6|832.42|20
store|10013005|13|10|867.05|18
store|10013016|13|10|874.13|20
store|1003002|4|1|961.52|29
store|5004001|3|9|981.43|23
store|1004001|3|1|1049.31|27
store|10002006|2|10|1092.51|23
store|4002001|2|7|1127.80|22
store|9014004|14|9|1161.45|29
store|7014008|6|7|1170.94|24
store|2002001|2|4|1257.51|40
store|9014002|14|9|1359.29|40
store|1002001|1|2|1484.28|43
store|4003002|11|4|1490.72|31
store|9013010|13|9|1545.42|26
store|7001006|1|7|1689.75|43
store|7011010|11|7|1972.10|46
store|6009004|9|6|2143.85|53
store|8002004|2|8|2250.79|60
store|4004001|4|8|2349.29|62
store|8005006|5|8|2506.17|66
store|7012004|12|7|2887.18|68
store|6009002|9|6|3517.14|98
store|9007008|7|9|4449.29|118
store|6003008|3|6|4473.44|119
store|1002002|11|1|111.01|6
store|10003009|3|8|151.36|6
store|8012005|12|9|181.19|8
store|10008012|8|5|188.09|8
store|7016007|16|6|207.78|7
store|6003007|1|1|210.57|7
store|8012006|3|8|229.16|8
store|4004001|3|9|240.21|8
store|2002001|4|5|253.74|7
store|9009005|1|10|264.12|7
store|8015003|4|9|296.46|9
store|6015005|15|1|296.48|11
store|9012004|8|9|310.27|9
store|4001001|4|5|336.98|9
store|6006003|6|6|337.78|9
store|4002001|2|3|346.16|17
store|4001001|9|7|358.93|9
store|7003005|4|6|360.20|10
store|8014009|2|2|370.05|8
store|7008009|8|6|400.22|12
store|6005001|5|5|442.91|11
store|9001009|4|3|447.29|11
store|9006003|4|2|455.39|19
store|9007012|5|9|463.10|13
store|6003001|3|5|479.02|12
store|8016003|3|1|485.84|14
store|7007009|7|8|492.24|11
store|10010008|15|10|518.49|13
store|8005003|5|2|522.50|10
store|2004002|1|2|551.25|15
store|8005003|5|3|563.69|15
store|4003001|2|2|568.95|11
store|8009005|4|10|596.40|16
store|8014005|9|9|617.49|17
store|7016003|1|3|634.84|23
store|10011003|1|10|655.48|14
store|8011004|8|8|659.06|17
store|4004001|4|10|684.36|29
store|10013004|13|2|712.19|16
store|3002001|6|10|712.65|12
store|8015004|1|8|889.45|15
store|4002001|3|2|1030.26|28
store|4003002|1|4|1048.32|23
store|1004001|2|5|1108.86|23
store|10009015|9|10|1201.51|33
store|9005006|5|9|1224.36|37
store|5001002|5|5|1501.22|37
store|1001001|1|2|1847.97|58
store|10006013|6|10|1985.60|52
store|1004002|2|1|2137.60|58
store|6011004|11|6|2468.43|70
store|6001003|1|2|157.42|6
store|6005002|4|6|179.62|10
store|9008011|13|7|256.08|10
store|7006002|3|7|274.47|10
store|7001006|4|7|287.06|11
store|7009003|3|2|303.15|9
store|9011005|11|2|365.15|17
store|6012005|3|8|367.14|12
store|10004011|6|10|381.31|13
store|9006012|8|9|427.79|16
store|7008002|13|7|456.74|16
store|6015003|1|2|463.36|18
store|10014009|14|10|552.49|19
store|7011001|3|2|566.56|19
store|7004004|13|7|626.77|12
store|8004006|1|8|687.22|16
store|8004001|4|3|743.12|13
store|6015006|3|6|1277.05|42
store|9001008|1|9|2028.79|55
store|8004008|4|8|2291.16|56
store|1001001|1|10|2487.44|61
store|7002002|2|7|5124.99|149
store|4003001|1|1|150.88|6
store|3003002|15|3|154.36|5
store|7012007|12|3|213.04|7
store|9004005|4|1|262.02|9
store|7005001|4|1|297.10|9
store|10001010|6|10|346.50|11
store|6009002|7|6|384.00|15
store|10004017|4|10|393.74|11
store|10011001|1|5|428.24|10
store|10005001|5|6|486.67|10
store|7010001|4|4|491.27|16
store|10009010|4|5|554.22|7
store|7009009|3|7|568.08|12
store|7010003|4|3|577.63|14
store|6010005|10|9|684.88|12
store|2001001|14|7|755.02|21
store|5003001|3|9|2380.80|59
store|4004001|4|6|2858.61|71
store|10009005|2|5|186.49|4
store|8003003|3|5|334.57|9
store|10015003|3|3|376.59|7
store|7005005|14|8|402.81|12
store|10016004|4|10|430.07|10
store|10004005|10|7|471.59|13
store|6013001|13|1|532.27|16
store|5003002|6|5|826.09|21
store|10005001|5|4|1001.33|21
store|5004002|3|5|2085.43|56
store|8001004|1|8|2098.29|46
store|9012009|12|10|210.67|6
store|4001002|14|4|273.68|8
store|3003001|13|6|307.52|13
store|2003001|9|8|340.52|8
store|6010004|1|6|366.56|11
store|4003001|3|8|379.72|11
store|6002007|3|4|385.19|11
store|7013010|5|7|399.98|12
store|9008003|8|3|411.82|9
store|6005007|5|7|416.66|16
store|10005010|4|10|555.65|18
store|10014015|14|10|668.45|19
store|1004002|6|1|796.91|22
store|8012009|6|7|822.06|24
store|8013008|13|8|1360.94|37
store|10004005|4|3|209.78|7
store|10006007|4|10|295.46|13
store|1003001|4|2|404.70|12
store|4004001|10|9|446.61|9
store|9010003|10|4|453.35|20
store|1002001|3|2|529.20|11
store|7010006|4|7|637.50|13
store|3002002|14|3|671.24|19
store|10010010|10|10|819.96|19
store|4002001|2|9|1464.52|36
store|9003005|16|8|297.53|6
store|3001001|2|9|317.57|7
store|7010008|8|7|617.33|13
store|6006002|6|6|4205.52|106
store|10004015|4|1|431.62|10
store|4003001|14|9|457.79|10
store|3004001|1|8|547.99|13
store|4001002|10|4|553.49|9
store|4004001|1|3|679.18|11
store|10002006|2|2|750.71|14
store|3001001|1|8|1069.20|23
store|9007005|7|1|288.59|8
store|6004005|4|6|320.39|13
store|9002004|2|9|371.04|10
store|2002001|1|3|459.34|11
store|8010007|1|9|525.87|12
store|1002002|15|1|689.55|19
store|1004001|15|7|786.05|20
store|8005009|4|5|1034.48|26
store|9008006|11|9|1346.72|31
store|4001001|1|2|1116.28|27
store|6012008|14|6|255.15|7
store|8004005|16|10|514.48|10
store|10013012|3|10|229.02|7
